"screenId","screenTitle","actionId","label","scope","visibility","request","operationId","destination","conditionalBranches","productionEffect","actor","guard","errors","offline","idempotency","confirmation"
"PUBLISH_STATUS","Review and share","PUBLISH_STATUS.nav1","Cook","navigation","","LOCAL navigate","","HOME","[]","Preserve the current draft and open the destination.","member","Validate authentication scope, feature flag, resource ownership/membership, current revision and required field constraints on the server for network operations.","401 expired session → login with safe return; 403/404 unavailable → remove restricted content; 409/412 conflict → refresh and review; 422 invalid → inline correction; 429/503 → bounded retry with input retained.","Available locally; reauthorize any destination data on access.","No durable command; provider/native-specific replay protection applies.","no"
"PUBLISH_STATUS","Review and share","PUBLISH_STATUS.nav2","Cookbook","navigation","","LOCAL navigate","","COOKBOOK","[]","Preserve the current draft and open the destination.","member","Validate authentication scope, feature flag, resource ownership/membership, current revision and required field constraints on the server for network operations.","401 expired session → login with safe return; 403/404 unavailable → remove restricted content; 409/412 conflict → refresh and review; 422 invalid → inline correction; 429/503 → bounded retry with input retained.","Available locally; reauthorize any destination data on access.","No durable command; provider/native-specific replay protection applies.","no"
"PUBLISH_STATUS","Review and share","PUBLISH_STATUS.nav3","Inbox","navigation","","LOCAL navigate","","INBOX","[]","Preserve the current draft and open the destination.","member","Validate authentication scope, feature flag, resource ownership/membership, current revision and required field constraints on the server for network operations.","401 expired session → login with safe return; 403/404 unavailable → remove restricted content; 409/412 conflict → refresh and review; 422 invalid → inline correction; 429/503 → bounded retry with input retained.","Available locally; reauthorize any destination data on access.","No durable command; provider/native-specific replay protection applies.","no"
"PUBLISH_STATUS","Review and share","PUBLISH_STATUS.nav4","My Plate","navigation","","LOCAL navigate","","PROFILE_PLATE","[]","Preserve the current draft and open the destination.","member","Validate authentication scope, feature flag, resource ownership/membership, current revision and required field constraints on the server for network operations.","401 expired session → login with safe return; 403/404 unavailable → remove restricted content; 409/412 conflict → refresh and review; 422 invalid → inline correction; 429/503 → bounded retry with input retained.","Available locally; reauthorize any destination data on access.","No durable command; provider/native-specific replay protection applies.","no"
"REMIX_TRAIL","Your Takes","REMIX_TRAIL.back","Back","back","","LOCAL navigate","","POST","[]","Return to previous allowed screen; retain draft/session state. Unsaved destructive exits ask before discarding.","member","Validate authentication scope, feature flag, resource ownership/membership, current revision and required field constraints on the server for network operations.","401 expired session → login with safe return; 403/404 unavailable → remove restricted content; 409/412 conflict → refresh and review; 422 invalid → inline correction; 429/503 → bounded retry with input retained.","Available locally; reauthorize any destination data on access.","No durable command; provider/native-specific replay protection applies.","no"
"REMIX_TRAIL","Your Takes","REMIX_TRAIL.01","Open a version","screen","","LOCAL navigate","","POST","[]","Preserve the current draft and open the destination.","member","Validate authentication scope, feature flag, resource ownership/membership, current revision and required field constraints on the server for network operations.","401 expired session → login with safe return; 403/404 unavailable → remove restricted content; 409/412 conflict → refresh and review; 422 invalid → inline correction; 429/503 → bounded retry with input retained.","Available locally; reauthorize any destination data on access.","No durable command; provider/native-specific replay protection applies.","no"
"REMIX_TRAIL","Your Takes","REMIX_TRAIL.02","Make this version mine","screen","","LOCAL navigate","","ADAPT","[]","Preserve the current draft and open the destination.","member","Validate authentication scope, feature flag, resource ownership/membership, current revision and required field constraints on the server for network operations.","401 expired session → login with safe return; 403/404 unavailable → remove restricted content; 409/412 conflict → refresh and review; 422 invalid → inline correction; 429/503 → bounded retry with input retained.","Available locally; reauthorize any destination data on access.","No durable command; provider/native-specific replay protection applies.","no"
"REMIX_TRAIL","Your Takes","REMIX_TRAIL.03","Share my take","screen","","LOCAL navigate","","CAPTURE","[]","Preserve the current draft and open the destination.","member","Validate authentication scope, feature flag, resource ownership/membership, current revision and required field constraints on the server for network operations.","401 expired session → login with safe return; 403/404 unavailable → remove restricted content; 409/412 conflict → refresh and review; 422 invalid → inline correction; 429/503 → bounded retry with input retained.","Available locally; reauthorize any destination data on access.","No durable command; provider/native-specific replay protection applies.","no"
"REMIX_TRAIL","Your Takes","REMIX_TRAIL.04","Load more versions","screen","","GET /v1/posts/{postId}/remixes","getRemixTrail","","[]","Use cursor with access rechecks and cycle/depth bound; do not reveal hidden descendant counts.","member","Validate authentication scope, feature flag, resource ownership/membership, current revision and required field constraints on the server for network operations.","401 expired session → login with safe return; 403/404 unavailable → remove restricted content; 409/412 conflict → refresh and review; 422 invalid → inline correction; 429/503 → bounded retry with input retained.","Read only eligible cache; show staleness and do not infer current permissions.","No durable command; provider/native-specific replay protection applies.","no"
"REMIX_TRAIL","Your Takes","REMIX_TRAIL.nav0","Today","navigation","","LOCAL navigate","","TODAY","[]","Preserve the current draft and open the destination.","member","Validate authentication scope, feature flag, resource ownership/membership, current revision and required field constraints on the server for network operations.","401 expired session → login with safe return; 403/404 unavailable → remove restricted content; 409/412 conflict → refresh and review; 422 invalid → inline correction; 429/503 → bounded retry with input retained.","Available locally; reauthorize any destination data on access.","No durable command; provider/native-specific replay protection applies.","no"
"REMIX_TRAIL","Your Takes","REMIX_TRAIL.nav1","Cook","navigation","","LOCAL navigate","","HOME","[]","Preserve the current draft and open the destination.","member","Validate authentication scope, feature flag, resource ownership/membership, current revision and required field constraints on the server for network operations.","401 expired session → login with safe return; 403/404 unavailable → remove restricted content; 409/412 conflict → refresh and review; 422 invalid → inline correction; 429/503 → bounded retry with input retained.","Available locally; reauthorize any destination data on access.","No durable command; provider/native-specific replay protection applies.","no"
"REMIX_TRAIL","Your Takes","REMIX_TRAIL.nav2","Cookbook","navigation","","LOCAL navigate","","COOKBOOK","[]","Preserve the current draft and open the destination.","member","Validate authentication scope, feature flag, resource ownership/membership, current revision and required field constraints on the server for network operations.","401 expired session → login with safe return; 403/404 unavailable → remove restricted content; 409/412 conflict → refresh and review; 422 invalid → inline correction; 429/503 → bounded retry with input retained.","Available locally; reauthorize any destination data on access.","No durable command; provider/native-specific replay protection applies.","no"
"REMIX_TRAIL","Your Takes","REMIX_TRAIL.nav3","Inbox","navigation","","LOCAL navigate","","INBOX","[]","Preserve the current draft and open the destination.","member","Validate authentication scope, feature flag, resource ownership/membership, current revision and required field constraints on the server for network operations.","401 expired session → login with safe return; 403/404 unavailable → remove restricted content; 409/412 conflict → refresh and review; 422 invalid → inline correction; 429/503 → bounded retry with input retained.","Available locally; reauthorize any destination data on access.","No durable command; provider/native-specific replay protection applies.","no"
"REMIX_TRAIL","Your Takes","REMIX_TRAIL.nav4","My Plate","navigation","","LOCAL navigate","","PROFILE_PLATE","[]","Preserve the current draft and open the destination.","member","Validate authentication scope, feature flag, resource ownership/membership, current revision and required field constraints on the server for network operations.","401 expired session → login with safe return; 403/404 unavailable → remove restricted content; 409/412 conflict → refresh and review; 422 invalid → inline correction; 429/503 → bounded retry with input retained.","Available locally; reauthorize any destination data on access.","No durable command; provider/native-specific replay protection applies.","no"
"CIRCLES","Your kitchen circles","CIRCLES.back","Back","back","","LOCAL navigate","","HOME","[]","Return to previous allowed screen; retain draft/session state. Unsaved destructive exits ask before discarding.","member","Validate authentication scope, feature flag, resource ownership/membership, current revision and required field constraints on the server for network operations.","401 expired session → login with safe return; 403/404 unavailable → remove restricted content; 409/412 conflict → refresh and review; 422 invalid → inline correction; 429/503 → bounded retry with input retained.","Available locally; reauthorize any destination data on access.","No durable command; provider/native-specific replay protection applies.","no"
"CIRCLES","Your kitchen circles","CIRCLES.01","Open circle","screen","","LOCAL navigate","","CIRCLE","[]","Preserve the current draft and open the destination.","member","Validate authentication scope, feature flag, resource ownership/membership, current revision and required field constraints on the server for network operations.","401 expired session → login with safe return; 403/404 unavailable → remove restricted content; 409/412 conflict → refresh and review; 422 invalid → inline correction; 429/503 → bounded retry with input retained.","Available locally; reauthorize any destination data on access.","No durable command; provider/native-specific replay protection applies.","no"
"CIRCLES","Your kitchen circles","CIRCLES.02","Create a circle","screen","","LOCAL navigate","","CIRCLE_CREATE","[]","Preserve the current draft and open the destination.","member","Validate authentication scope, feature flag, resource ownership/membership, current revision and required field constraints on the server for network operations.","401 expired session → login with safe return; 403/404 unavailable → remove restricted content; 409/412 conflict → refresh and review; 422 invalid → inline correction; 429/503 → bounded retry with input retained.","Available locally; reauthorize any destination data on access.","No durable command; provider/native-specific replay protection applies.","no"
"CIRCLES","Your kitchen circles","CIRCLES.03","Join with invite","screen","","LOCAL navigate","","INVITE_ACCEPT","[]","Preserve the current draft and open the destination.","member","Validate authentication scope, feature flag, resource ownership/membership, current revision and required field constraints on the server for network operations.","401 expired session → login with safe return; 403/404 unavailable → remove restricted content; 409/412 conflict → refresh and review; 422 invalid → inline correction; 429/503 → bounded retry with input retained.","Available locally; reauthorize any destination data on access.","No durable command; provider/native-specific replay protection applies.","no"
"CIRCLES","Your kitchen circles","CIRCLES.04","Manage invitations","screen","","LOCAL navigate","","INVITE","[]","Preserve the current draft and open the destination.","member","Validate authentication scope, feature flag, resource ownership/membership, current revision and required field constraints on the server for network operations.","401 expired session → login with safe return; 403/404 unavailable → remove restricted content; 409/412 conflict → refresh and review; 422 invalid → inline correction; 429/503 → bounded retry with input retained.","Available locally; reauthorize any destination data on access.","No durable command; provider/native-specific replay protection applies.","no"
"CIRCLES","Your kitchen circles","CIRCLES.05","Use this circle","screen","picker mode only","LOCAL pickerResult","","","[[""SOS_CREATE"",""SOS audience""],[""POTLUCK_CREATE"",""shared meal audience""],[""AUDIENCE"",""post audience""]]","Visible only in circle-picker context; return selected circleId and current membership revision to the originating draft.","member","Validate authentication scope, feature flag, resource ownership/membership, current revision and required field constraints on the server for network operations.","401 expired session → login with safe return; 403/404 unavailable → remove restricted content; 409/412 conflict → refresh and review; 422 invalid → inline correction; 429/503 → bounded retry with input retained.","Available locally; reauthorize any destination data on access.","No durable command; provider/native-specific replay protection applies.","no"
"CIRCLES","Your kitchen circles","CIRCLES.06","Cancel selection","screen","picker mode only","LOCAL pickerCancel","","","[[""SOS_CREATE"",""SOS audience""],[""POTLUCK_CREATE"",""shared meal audience""],[""AUDIENCE"",""post audience""]]","Return to picker.cancelTo without changing the event circle.","member","Validate authentication scope, feature flag, resource ownership/membership, current revision and required field constraints on the server for network operations.","401 expired session → login with safe return; 403/404 unavailable → remove restricted content; 409/412 conflict → refresh and review; 422 invalid → inline correction; 429/503 → bounded retry with input retained.","Available locally; reauthorize any destination data on access.","No durable command; provider/native-specific replay protection applies.","no"
"CIRCLES","Your kitchen circles","CIRCLES.nav0","Today","navigation","","LOCAL navigate","","TODAY","[]","Preserve the current draft and open the destination.","member","Validate authentication scope, feature flag, resource ownership/membership, current revision and required field constraints on the server for network operations.","401 expired session → login with safe return; 403/404 unavailable → remove restricted content; 409/412 conflict → refresh and review; 422 invalid → inline correction; 429/503 → bounded retry with input retained.","Available locally; reauthorize any destination data on access.","No durable command; provider/native-specific replay protection applies.","no"
"CIRCLES","Your kitchen circles","CIRCLES.nav1","Cook","navigation","","LOCAL navigate","","HOME","[]","Preserve the current draft and open the destination.","member","Validate authentication scope, feature flag, resource ownership/membership, current revision and required field constraints on the server for network operations.","401 expired session → login with safe return; 403/404 unavailable → remove restricted content; 409/412 conflict → refresh and review; 422 invalid → inline correction; 429/503 → bounded retry with input retained.","Available locally; reauthorize any destination data on access.","No durable command; provider/native-specific replay protection applies.","no"
"CIRCLES","Your kitchen circles","CIRCLES.nav2","Cookbook","navigation","","LOCAL navigate","","COOKBOOK","[]","Preserve the current draft and open the destination.","member","Validate authentication scope, feature flag, resource ownership/membership, current revision and required field constraints on the server for network operations.","401 expired session → login with safe return; 403/404 unavailable → remove restricted content; 409/412 conflict → refresh and review; 422 invalid → inline correction; 429/503 → bounded retry with input retained.","Available locally; reauthorize any destination data on access.","No durable command; provider/native-specific replay protection applies.","no"
"CIRCLES","Your kitchen circles","CIRCLES.nav3","Inbox","navigation","","LOCAL navigate","","INBOX","[]","Preserve the current draft and open the destination.","member","Validate authentication scope, feature flag, resource ownership/membership, current revision and required field constraints on the server for network operations.","401 expired session → login with safe return; 403/404 unavailable → remove restricted content; 409/412 conflict → refresh and review; 422 invalid → inline correction; 429/503 → bounded retry with input retained.","Available locally; reauthorize any destination data on access.","No durable command; provider/native-specific replay protection applies.","no"
"CIRCLES","Your kitchen circles","CIRCLES.nav4","My Plate","navigation","","LOCAL navigate","","PROFILE_PLATE","[]","Preserve the current draft and open the destination.","member","Validate authentication scope, feature flag, resource ownership/membership, current revision and required field constraints on the server for network operations.","401 expired session → login with safe return; 403/404 unavailable → remove restricted content; 409/412 conflict → refresh and review; 422 invalid → inline correction; 429/503 → bounded retry with input retained.","Available locally; reauthorize any destination data on access.","No durable command; provider/native-specific replay protection applies.","no"
"CIRCLE","A kitchen circle","CIRCLE.back","Back","back","","LOCAL navigate","","CIRCLES","[]","Return to previous allowed screen; retain draft/session state. Unsaved destructive exits ask before discarding.","member","Validate authentication scope, feature flag, resource ownership/membership, current revision and required field constraints on the server for network operations.","401 expired session → login with safe return; 403/404 unavailable → remove restricted content; 409/412 conflict → refresh and review; 422 invalid → inline correction; 429/503 → bounded retry with input retained.","Available locally; reauthorize any destination data on access.","No durable command; provider/native-specific replay protection applies.","no"
"CIRCLE","A kitchen circle","CIRCLE.01","Open a meal","screen","","LOCAL navigate","","POST","[]","Preserve the current draft and open the destination.","member","Validate authentication scope, feature flag, resource ownership/membership, current revision and required field constraints on the server for network operations.","401 expired session → login with safe return; 403/404 unavailable → remove restricted content; 409/412 conflict → refresh and review; 422 invalid → inline correction; 429/503 → bounded retry with input retained.","Available locally; reauthorize any destination data on access.","No durable command; provider/native-specific replay protection applies.","no"
"CIRCLE","A kitchen circle","CIRCLE.02","Invite a friend","screen","","LOCAL navigate","","INVITE","[]","Preserve the current draft and open the destination.","member","Validate authentication scope, feature flag, resource ownership/membership, current revision and required field constraints on the server for network operations.","401 expired session → login with safe return; 403/404 unavailable → remove restricted content; 409/412 conflict → refresh and review; 422 invalid → inline correction; 429/503 → bounded retry with input retained.","Available locally; reauthorize any destination data on access.","No durable command; provider/native-specific replay protection applies.","no"
"CIRCLE","A kitchen circle","CIRCLE.03","Members","screen","","LOCAL navigate","","CIRCLE_MEMBERS","[]","Preserve the current draft and open the destination.","member","Validate authentication scope, feature flag, resource ownership/membership, current revision and required field constraints on the server for network operations.","401 expired session → login with safe return; 403/404 unavailable → remove restricted content; 409/412 conflict → refresh and review; 422 invalid → inline correction; 429/503 → bounded retry with input retained.","Available locally; reauthorize any destination data on access.","No durable command; provider/native-specific replay protection applies.","no"
"CIRCLE","A kitchen circle","CIRCLE.04","Ask Fridge SOS","screen","","LOCAL navigate","","SOS_CREATE","[]","Preserve the current draft and open the destination.","member","Validate authentication scope, feature flag, resource ownership/membership, current revision and required field constraints on the server for network operations.","401 expired session → login with safe return; 403/404 unavailable → remove restricted content; 409/412 conflict → refresh and review; 422 invalid → inline correction; 429/503 → bounded retry with input retained.","Available locally; reauthorize any destination data on access.","No durable command; provider/native-specific replay protection applies.","no"
"CIRCLE","A kitchen circle","CIRCLE.05","Start Dinner Vote","screen","","LOCAL navigate","","POLL_CREATE","[]","Preserve the current draft and open the destination.","member","Validate authentication scope, feature flag, resource ownership/membership, current revision and required field constraints on the server for network operations.","401 expired session → login with safe return; 403/404 unavailable → remove restricted content; 409/412 conflict → refresh and review; 422 invalid → inline correction; 429/503 → bounded retry with input retained.","Available locally; reauthorize any destination data on access.","No durable command; provider/native-specific replay protection applies.","no"
"CIRCLE","A kitchen circle","CIRCLE.06","Bring a Bit","screen","","LOCAL navigate","","POTLUCK_CREATE","[]","Preserve the current draft and open the destination.","member","Validate authentication scope, feature flag, resource ownership/membership, current revision and required field constraints on the server for network operations.","401 expired session → login with safe return; 403/404 unavailable → remove restricted content; 409/412 conflict → refresh and review; 422 invalid → inline correction; 429/503 → bounded retry with input retained.","Available locally; reauthorize any destination data on access.","No durable command; provider/native-specific replay protection applies.","no"
"CIRCLE","A kitchen circle","CIRCLE.07","Leave circle","screen","","POST /v1/circles/{circleId}/leave","leaveCircle","CIRCLES","[]","Revoke membership and future media issuance immediately; sole owner must transfer ownership or delete circle first.","member","Validate authentication scope, feature flag, resource ownership/membership, current revision and required field constraints on the server for network operations.","401 expired session → login with safe return; 403/404 unavailable → remove restricted content; 409/412 conflict → refresh and review; 422 invalid → inline correction; 429/503 → bounded retry with input retained.","Retain input and retry online; do not show a durable success before server receipt.","Stable client operation ID for durable command; server idempotency record and transaction receipt. If-Match where versioned.","no"
"CIRCLE","A kitchen circle","CIRCLE.08","Delete my circle","screen","","DELETE /v1/circles/{circleId}","deleteCircle","CIRCLES","[]","Owner confirms dissolution. Revoke memberships/invites and circle-only visibility; preserve owned/private data according to lifecycle.","member","Validate authentication scope, feature flag, resource ownership/membership, current revision and required field constraints on the server for network operations.","401 expired session → login with safe return; 403/404 unavailable → remove restricted content; 409/412 conflict → refresh and review; 422 invalid → inline correction; 429/503 → bounded retry with input retained.","Retain input and retry online; do not show a durable success before server receipt.","Stable client operation ID for durable command; server idempotency record and transaction receipt. If-Match where versioned.","yes"
"CIRCLE","A kitchen circle","CIRCLE.09","Edit circle details","screen","","PATCH /v1/circles/{circleId}","updateCircle","","[]","Owner/admin updates permitted name/description fields with expected revision.","member","Validate authentication scope, feature flag, resource ownership/membership, current revision and required field constraints on the server for network operations.","401 expired session → login with safe return; 403/404 unavailable → remove restricted content; 409/412 conflict → refresh and review; 422 invalid → inline correction; 429/503 → bounded retry with input retained.","Retain input and retry online; do not show a durable success before server receipt.","Stable client operation ID for durable command; server idempotency record and transaction receipt. If-Match where versioned.","no"
"CIRCLE","A kitchen circle","CIRCLE.nav0","Today","navigation","","LOCAL navigate","","TODAY","[]","Preserve the current draft and open the destination.","member","Validate authentication scope, feature flag, resource ownership/membership, current revision and required field constraints on the server for network operations.","401 expired session → login with safe return; 403/404 unavailable → remove restricted content; 409/412 conflict → refresh and review; 422 invalid → inline correction; 429/503 → bounded retry with input retained.","Available locally; reauthorize any destination data on access.","No durable command; provider/native-specific replay protection applies.","no"
"CIRCLE","A kitchen circle","CIRCLE.nav1","Cook","navigation","","LOCAL navigate","","HOME","[]","Preserve the current draft and open the destination.","member","Validate authentication scope, feature flag, resource ownership/membership, current revision and required field constraints on the server for network operations.","401 expired session → login with safe return; 403/404 unavailable → remove restricted content; 409/412 conflict → refresh and review; 422 invalid → inline correction; 429/503 → bounded retry with input retained.","Available locally; reauthorize any destination data on access.","No durable command; provider/native-specific replay protection applies.","no"
"CIRCLE","A kitchen circle","CIRCLE.nav2","Cookbook","navigation","","LOCAL navigate","","COOKBOOK","[]","Preserve the current draft and open the destination.","member","Validate authentication scope, feature flag, resource ownership/membership, current revision and required field constraints on the server for network operations.","401 expired session → login with safe return; 403/404 unavailable → remove restricted content; 409/412 conflict → refresh and review; 422 invalid → inline correction; 429/503 → bounded retry with input retained.","Available locally; reauthorize any destination data on access.","No durable command; provider/native-specific replay protection applies.","no"
"CIRCLE","A kitchen circle","CIRCLE.nav3","Inbox","navigation","","LOCAL navigate","","INBOX","[]","Preserve the current draft and open the destination.","member","Validate authentication scope, feature flag, resource ownership/membership, current revision and required field constraints on the server for network operations.","401 expired session → login with safe return; 403/404 unavailable → remove restricted content; 409/412 conflict → refresh and review; 422 invalid → inline correction; 429/503 → bounded retry with input retained.","Available locally; reauthorize any destination data on access.","No durable command; provider/native-specific replay protection applies.","no"
"CIRCLE","A kitchen circle","CIRCLE.nav4","My Plate","navigation","","LOCAL navigate","","PROFILE_PLATE","[]","Preserve the current draft and open the destination.","member","Validate authentication scope, feature flag, resource ownership/membership, current revision and required field constraints on the server for network operations.","401 expired session → login with safe return; 403/404 unavailable → remove restricted content; 409/412 conflict → refresh and review; 422 invalid → inline correction; 429/503 → bounded retry with input retained.","Available locally; reauthorize any destination data on access.","No durable command; provider/native-specific replay protection applies.","no"
"CIRCLE_CREATE","Start a circle","CIRCLE_CREATE.back","Back","back","","LOCAL navigate","","CIRCLES","[]","Return to previous allowed screen; retain draft/session state. Unsaved destructive exits ask before discarding.","member","Validate authentication scope, feature flag, resource ownership/membership, current revision and required field constraints on the server for network operations.","401 expired session → login with safe return; 403/404 unavailable → remove restricted content; 409/412 conflict → refresh and review; 422 invalid → inline correction; 429/503 → bounded retry with input retained.","Available locally; reauthorize any destination data on access.","No durable command; provider/native-specific replay protection applies.","no"
"CIRCLE_CREATE","Start a circle","CIRCLE_CREATE.01","Create circle","screen","","POST /v1/circles","createCircle","CIRCLE","[]","Create owner membership and circle in one idempotent transaction with account-level limits.","member","Validate authentication scope, feature flag, resource ownership/membership, current revision and required field constraints on the server for network operations.","401 expired session → login with safe return; 403/404 unavailable → remove restricted content; 409/412 conflict → refresh and review; 422 invalid → inline correction; 429/503 → bounded retry with input retained.","Retain input and retry online; do not show a durable success before server receipt.","Stable client operation ID for durable command; server idempotency record and transaction receipt. If-Match where versioned.","no"
"CIRCLE_CREATE","Start a circle","CIRCLE_CREATE.02","Cancel","screen","","LOCAL navigate","","CIRCLES","[]","Preserve the current draft and open the destination.","member","Validate authentication scope, feature flag, resource ownership/membership, current revision and required field constraints on the server for network operations.","401 expired session → login with safe return; 403/404 unavailable → remove restricted content; 409/412 conflict → refresh and review; 422 invalid → inline correction; 429/503 → bounded retry with input retained.","Available locally; reauthorize any destination data on access.","No durable command; provider/native-specific replay protection applies.","no"
"CIRCLE_CREATE","Start a circle","CIRCLE_CREATE.nav0","Today","navigation","","LOCAL navigate","","TODAY","[]","Preserve the current draft and open the destination.","member","Validate authentication scope, feature flag, resource ownership/membership, current revision and required field constraints on the server for network operations.","401 expired session → login with safe return; 403/404 unavailable → remove restricted content; 409/412 conflict → refresh and review; 422 invalid → inline correction; 429/503 → bounded retry with input retained.","Available locally; reauthorize any destination data on access.","No durable command; provider/native-specific replay protection applies.","no"
"CIRCLE_CREATE","Start a circle","CIRCLE_CREATE.nav1","Cook","navigation","","LOCAL navigate","","HOME","[]","Preserve the current draft and open the destination.","member","Validate authentication scope, feature flag, resource ownership/membership, current revision and required field constraints on the server for network operations.","401 expired session → login with safe return; 403/404 unavailable → remove restricted content; 409/412 conflict → refresh and review; 422 invalid → inline correction; 429/503 → bounded retry with input retained.","Available locally; reauthorize any destination data on access.","No durable command; provider/native-specific replay protection applies.","no"
"CIRCLE_CREATE","Start a circle","CIRCLE_CREATE.nav2","Cookbook","navigation","","LOCAL navigate","","COOKBOOK","[]","Preserve the current draft and open the destination.","member","Validate authentication scope, feature flag, resource ownership/membership, current revision and required field constraints on the server for network operations.","401 expired session → login with safe return; 403/404 unavailable → remove restricted content; 409/412 conflict → refresh and review; 422 invalid → inline correction; 429/503 → bounded retry with input retained.","Available locally; reauthorize any destination data on access.","No durable command; provider/native-specific replay protection applies.","no"
"CIRCLE_CREATE","Start a circle","CIRCLE_CREATE.nav3","Inbox","navigation","","LOCAL navigate","","INBOX","[]","Preserve the current draft and open the destination.","member","Validate authentication scope, feature flag, resource ownership/membership, current revision and required field constraints on the server for network operations.","401 expired session → login with safe return; 403/404 unavailable → remove restricted content; 409/412 conflict → refresh and review; 422 invalid → inline correction; 429/503 → bounded retry with input retained.","Available locally; reauthorize any destination data on access.","No durable command; provider/native-specific replay protection applies.","no"
"CIRCLE_CREATE","Start a circle","CIRCLE_CREATE.nav4","My Plate","navigation","","LOCAL navigate","","PROFILE_PLATE","[]","Preserve the current draft and open the destination.","member","Validate authentication scope, feature flag, resource ownership/membership, current revision and required field constraints on the server for network operations.","401 expired session → login with safe return; 403/404 unavailable → remove restricted content; 409/412 conflict → refresh and review; 422 invalid → inline correction; 429/503 → bounded retry with input retained.","Available locally; reauthorize any destination data on access.","No durable command; provider/native-specific replay protection applies.","no"
"CIRCLE_MEMBERS","Circle members","CIRCLE_MEMBERS.back","Back","back","","LOCAL navigate","","CIRCLE","[]","Return to previous allowed screen; retain draft/session state. Unsaved destructive exits ask before discarding.","member","Validate authentication scope, feature flag, resource ownership/membership, current revision and required field constraints on the server for network operations.","401 expired session → login with safe return; 403/404 unavailable → remove restricted content; 409/412 conflict → refresh and review; 422 invalid → inline correction; 429/503 → bounded retry with input retained.","Available locally; reauthorize any destination data on access.","No durable command; provider/native-specific replay protection applies.","no"
"CIRCLE_MEMBERS","Circle members","CIRCLE_MEMBERS.01","Remove selected member","screen","","DELETE /v1/circles/{circleId}/members/{userId}","removeCircleMember","","[]","Owner/moderator permission, If-Match membership version and last-owner invariant enforced.","member","Validate authentication scope, feature flag, resource ownership/membership, current revision and required field constraints on the server for network operations.","401 expired session → login with safe return; 403/404 unavailable → remove restricted content; 409/412 conflict → refresh and review; 422 invalid → inline correction; 429/503 → bounded retry with input retained.","Retain input and retry online; do not show a durable success before server receipt.","Stable client operation ID for durable command; server idempotency record and transaction receipt. If-Match where versioned.","no"
"CIRCLE_MEMBERS","Circle members","CIRCLE_MEMBERS.02","Transfer ownership","screen","","POST /v1/circles/{circleId}/ownership","transferCircleOwnership","","[]","Only current owner may transfer; require explicit confirmation and audit.","member","Validate authentication scope, feature flag, resource ownership/membership, current revision and required field constraints on the server for network operations.","401 expired session → login with safe return; 403/404 unavailable → remove restricted content; 409/412 conflict → refresh and review; 422 invalid → inline correction; 429/503 → bounded retry with input retained.","Retain input and retry online; do not show a durable success before server receipt.","Stable client operation ID for durable command; server idempotency record and transaction receipt. If-Match where versioned.","yes"
"CIRCLE_MEMBERS","Circle members","CIRCLE_MEMBERS.03","Invite someone","screen","","LOCAL navigate","","INVITE","[]","Preserve the current draft and open the destination.","member","Validate authentication scope, feature flag, resource ownership/membership, current revision and required field constraints on the server for network operations.","401 expired session → login with safe return; 403/404 unavailable → remove restricted content; 409/412 conflict → refresh and review; 422 invalid → inline correction; 429/503 → bounded retry with input retained.","Available locally; reauthorize any destination data on access.","No durable command; provider/native-specific replay protection applies.","no"
"CIRCLE_MEMBERS","Circle members","CIRCLE_MEMBERS.04","Report a member","screen","","LOCAL navigate","","REPORT","[]","Preserve the current draft and open the destination.","member","Validate authentication scope, feature flag, resource ownership/membership, current revision and required field constraints on the server for network operations.","401 expired session → login with safe return; 403/404 unavailable → remove restricted content; 409/412 conflict → refresh and review; 422 invalid → inline correction; 429/503 → bounded retry with input retained.","Available locally; reauthorize any destination data on access.","No durable command; provider/native-specific replay protection applies.","no"
"CIRCLE_MEMBERS","Circle members","CIRCLE_MEMBERS.nav0","Today","navigation","","LOCAL navigate","","TODAY","[]","Preserve the current draft and open the destination.","member","Validate authentication scope, feature flag, resource ownership/membership, current revision and required field constraints on the server for network operations.","401 expired session → login with safe return; 403/404 unavailable → remove restricted content; 409/412 conflict → refresh and review; 422 invalid → inline correction; 429/503 → bounded retry with input retained.","Available locally; reauthorize any destination data on access.","No durable command; provider/native-specific replay protection applies.","no"
"CIRCLE_MEMBERS","Circle members","CIRCLE_MEMBERS.nav1","Cook","navigation","","LOCAL navigate","","HOME","[]","Preserve the current draft and open the destination.","member","Validate authentication scope, feature flag, resource ownership/membership, current revision and required field constraints on the server for network operations.","401 expired session → login with safe return; 403/404 unavailable → remove restricted content; 409/412 conflict → refresh and review; 422 invalid → inline correction; 429/503 → bounded retry with input retained.","Available locally; reauthorize any destination data on access.","No durable command; provider/native-specific replay protection applies.","no"
"CIRCLE_MEMBERS","Circle members","CIRCLE_MEMBERS.nav2","Cookbook","navigation","","LOCAL navigate","","COOKBOOK","[]","Preserve the current draft and open the destination.","member","Validate authentication scope, feature flag, resource ownership/membership, current revision and required field constraints on the server for network operations.","401 expired session → login with safe return; 403/404 unavailable → remove restricted content; 409/412 conflict → refresh and review; 422 invalid → inline correction; 429/503 → bounded retry with input retained.","Available locally; reauthorize any destination data on access.","No durable command; provider/native-specific replay protection applies.","no"
